344,3808.97,0.41,2310.04,3810.08,0.41,2310.40
344,3808.97,0.41,2310.04,3809.44,0.43,2311.71
344,3809.44,0.43,2311.71,3810.08,0.41,2310.40
344,3809.44,0.43,2311.71,3808.97,0.41,2310.04
134218056,3985.67,0.00,1818.92,3987.64,0.00,1820.89,3992.75,3.72,1826.18,3994.44,3.69,1829.11
134218056,3994.44,3.69,1829.11,3992.75,3.72,1826.18,3987.64,0.00,1820.89,3985.67,0.00,1818.92
134218056,2782.76,-0.05,2724.74,2803.39,-0.05,2725.21
134218056,2803.39,-0.05,2725.21,2782.76,-0.05,2724.74
134218072,1104.48,-0.10,1881.62,1104.18,-0.10,1883.61
134218072,1104.18,-0.10,1883.61,1104.48,-0.10,1881.62
344,3818.11,0.00,1620.72,3825.43,0.00,1619.75
344,3818.11,0.00,1620.72,3823.19,0.00,1616.57
344,3825.43,0.00,1619.75,3818.11,0.00,1620.72
344,3825.43,0.00,1619.75,3823.19,0.00,1616.57
344,3823.19,0.00,1616.57,3818.11,0.00,1620.72
344,3823.19,0.00,1616.57,3825.43,0.00,1619.75
328,572.97,0.01,2045.49,571.23,0.01,2047.61
328,571.23,0.01,2047.61,572.97,0.01,2045.49
328,4002.54,-0.01,1606.91,4002.39,0.00,1606.39
328,4002.39,0.00,1606.39,4002.54,-0.01,1606.91
328,4185.86,0.00,1443.19,4188.98,0.00,1433.25
328,4188.98,0.00,1433.25,4185.86,0.00,1443.19
134218072,1006.59,0.01,1550.86,1007.58,0.01,1553.37
134218072,1007.58,0.01,1553.37,1006.59,0.01,1550.86
134218056,1125.72,8.64,2359.87,1127.64,8.64,2357.05
134218056,1127.64,8.64,2357.05,1125.72,8.64,2359.87
134218072,3149.86,0.00,1863.89,3146.54,-0.04,1867.86
134218072,3146.54,-0.04,1867.86,3149.86,0.00,1863.89
328,2810.03,-0.11,2510.17,2811.15,-0.11,2510.17
328,2811.15,-0.11,2510.17,2810.03,-0.11,2510.17
840,2414.47,-0.08,1130.96,2432.30,-0.09,1130.41
840,2432.30,-0.09,1130.41,2414.47,-0.08,1130.96
134218056,2697.58,0.19,1318.22,2682.76,0.17,1318.29
134218056,2682.76,0.17,1318.29,2697.58,0.19,1318.22
37186,3722.11,-0.08,1253.93,3754.36,-0.08,1256.78
37186,3721.76,-0.08,1257.91,3754.00,-0.08,1260.77
2147520578,3721.93,-0.08,1255.92,3754.18,-0.08,1258.77
134218056,3284.75,0.12,874.34,3302.10,0.12,863.47
134218056,3302.10,0.12,863.47,3284.75,0.12,874.34
328,3753.73,0.00,2163.94,3754.93,0.00,2163.99
328,3754.93,0.00,2163.99,3753.73,0.00,2163.94
134218072,3767.86,-0.04,1256.22,3765.49,-0.04,1253.67
134218072,3767.86,-0.04,1256.22,3763.89,-0.04,1256.55
134218072,3765.49,-0.04,1253.67,3767.86,-0.04,1256.22
134218072,3765.49,-0.04,1253.67,3763.89,-0.04,1256.55
134218072,3763.89,-0.04,1256.55,3767.86,-0.04,1256.22
134218072,3763.89,-0.04,1256.55,3765.49,-0.04,1253.67
134218072,2567.92,0.01,1286.95,2568.82,-0.08,1289.58
134218072,2567.92,0.01,1286.95,2572.05,0.01,1287.95
134218072,2568.82,-0.08,1289.58,2567.92,0.01,1286.95
134218072,2568.82,-0.08,1289.58,2572.05,0.01,1287.95
134218072,2572.05,0.01,1287.95,2567.92,0.01,1286.95
134218072,2572.05,0.01,1287.95,2568.82,-0.08,1289.58
134218056,4151.34,-8.08,1251.27,4157.49,-8.08,1254.08,4160.75,-8.08,1257.35,4162.81,-8.08,1260.97,4165.37,-8.08,1264.05,4171.31,-8.08,1266.22,4175.89,-8.08,1265.86,4179.49,-8.08,1263.90,4182.43,-8.08,1261.55,4184.59,-8.08,1258.09,4184.42,-8.08,1254.57,4182.75,-8.08,1250.84,4179.65,-8.08,1248.18,4172.89,-8.08,1245.36,4164.74,-8.08,1244.13,4153.29,-8.08,1242.96
134218056,4153.29,-8.08,1242.96,4164.74,-8.08,1244.13,4172.89,-8.08,1245.36,4179.65,-8.08,1248.18,4182.75,-8.08,1250.84,4184.42,-8.08,1254.57,4184.59,-8.08,1258.09,4182.43,-8.08,1261.55,4179.49,-8.08,1263.90,4175.89,-8.08,1265.86,4171.31,-8.08,1266.22,4165.37,-8.08,1264.05,4162.81,-8.08,1260.97,4160.75,-8.08,1257.35,4157.49,-8.08,1254.08,4151.34,-8.08,1251.27
1352,1941.26,5.01,2021.78,1939.38,5.01,2021.80
1352,1939.38,5.01,2021.80,1941.26,5.01,2021.78
134218056,3842.35,2.99,1471.49,3842.68,2.99,1472.67,3844.20,-0.01,1477.77,3844.55,0.01,1478.93
134218056,3844.55,0.01,1478.93,3844.20,-0.01,1477.77,3842.68,2.99,1472.67,3842.35,2.99,1471.49
134218056,568.91,-0.11,1644.99,568.35,-0.11,1644.51
134218056,568.35,-0.11,1644.51,568.91,-0.11,1644.99
344,4072.16,0.00,1475.26,4076.96,0.00,1475.56
344,4072.16,0.00,1475.26,4073.14,0.01,1477.75
344,4072.16,0.00,1475.26,4075.57,0.01,1477.90
344,4076.96,0.00,1475.56,4072.16,0.00,1475.26
344,4076.96,0.00,1475.56,4073.14,0.01,1477.75
344,4076.96,0.00,1475.56,4075.57,0.01,1477.90
344,4073.14,0.01,1477.75,4072.16,0.00,1475.26
344,4073.14,0.01,1477.75,4076.96,0.00,1475.56
344,4075.57,0.01,1477.90,4072.16,0.00,1475.26
344,4075.57,0.01,1477.90,4076.96,0.00,1475.56
328,2443.11,0.00,2291.21,2442.71,0.00,2285.11,2442.71,0.00,2279.88
328,2442.71,0.00,2279.88,2442.71,0.00,2285.11,2443.11,0.00,2291.21
134218072,1997.00,-0.02,1188.98,1992.82,-0.02,1188.41
134218072,1992.82,-0.02,1188.41,1997.00,-0.02,1188.98
344,2149.86,0.00,1637.69,2149.17,0.00,1642.55
344,2149.86,0.00,1637.69,2147.70,0.00,1640.37
344,2149.17,0.00,1642.55,2149.86,0.00,1637.69
344,2149.17,0.00,1642.55,2147.70,0.00,1640.37
344,2147.70,0.00,1640.37,2149.86,0.00,1637.69
344,2147.70,0.00,1640.37,2149.17,0.00,1642.55
4434,2858.46,-0.11,1215.18,2851.19,-0.07,1214.74,2850.17,-0.06,1214.89,2849.30,-0.05,1215.44,2848.71,-0.05,1216.28,2848.51,-0.04,1217.29,2848.60,0.00,1224.58
4434,2858.99,-0.11,1210.15,2855.67,-0.09,1209.95,2854.29,-0.09,1210.01,2852.95,-0.08,1210.35,2851.70,-0.07,1210.96,2850.60,-0.07,1211.81,2849.70,-0.06,1212.86,2849.04,-0.05,1214.08,2848.63,-0.05,1215.40,2848.51,-0.04,1216.78,2848.60,0.00,1224.58
4434,2840.58,-0.11,1203.81,2846.05,-0.09,1204.24,2846.95,-0.08,1204.48,2847.71,-0.08,1205.03,2848.21,-0.08,1205.82,2848.39,-0.07,1206.74,2848.60,0.00,1224.58
2147487826,2840.21,-0.11,1208.84,2841.92,-0.10,1208.98,2843.22,-0.09,1209.20,2844.46,-0.09,1209.66,2845.59,-0.08,1210.34,2846.58,-0.07,1211.22,2847.38,-0.07,1212.26,2847.99,-0.06,1213.43,2848.36,-0.05,1214.69,2848.50,-0.04,1216.01,2848.60,0.00,1224.58
2147487826,2859.00,-0.11,1210.15,2855.67,-0.09,1209.95,2854.29,-0.09,1210.01,2852.94,-0.08,1210.35,2851.70,-0.07,1210.96,2850.60,-0.07,1211.81,2849.70,-0.06,1212.86,2849.04,-0.05,1214.08,2848.63,-0.05,1215.40,2848.51,-0.04,1216.78,2848.60,0.00,1224.58
134218072,3518.58,0.01,913.23,3515.96,0.01,910.79
134218072,3518.58,0.01,913.23,3519.61,-0.01,908.42
134218072,3515.96,0.01,910.79,3518.58,0.01,913.23
134218072,3515.96,0.01,910.79,3519.61,-0.01,908.42
134218072,3519.61,-0.01,908.42,3518.58,0.01,913.23
134218072,3519.61,-0.01,908.42,3515.96,0.01,910.79
134218072,953.42,-0.11,2042.13,956.65,-0.11,2035.86
134218072,953.42,-0.11,2042.13,953.32,-0.11,2039.91
134218072,953.42,-0.11,2042.13,959.57,-0.11,2045.04
134218072,953.42,-0.11,2042.13,962.90,-0.11,2040.98
134218072,957.53,-0.11,2045.39,956.65,-0.11,2035.86
134218072,957.53,-0.11,2045.39,953.32,-0.11,2039.91
134218072,957.53,-0.11,2045.39,959.57,-0.11,2045.04
134218072,957.53,-0.11,2045.39,962.90,-0.11,2040.98
134218072,956.65,-0.11,2035.86,953.42,-0.11,2042.13
134218072,956.65,-0.11,2035.86,957.53,-0.11,2045.39
134218072,956.65,-0.11,2035.86,959.57,-0.11,2045.04
134218072,956.65,-0.11,2035.86,962.90,-0.11,2040.98
134218072,953.32,-0.11,2039.91,953.42,-0.11,2042.13
134218072,953.32,-0.11,2039.91,957.53,-0.11,2045.39
134218072,953.32,-0.11,2039.91,959.57,-0.11,2045.04
134218072,953.32,-0.11,2039.91,962.90,-0.11,2040.98
134218072,959.57,-0.11,2045.04,953.42,-0.11,2042.13
134218072,959.57,-0.11,2045.04,957.53,-0.11,2045.39
134218072,959.57,-0.11,2045.04,956.65,-0.11,2035.86
134218072,959.57,-0.11,2045.04,953.32,-0.11,2039.91
134218072,962.90,-0.11,2040.98,953.42,-0.11,2042.13
134218072,962.90,-0.11,2040.98,957.53,-0.11,2045.39
134218072,962.90,-0.11,2040.98,956.65,-0.11,2035.86
134218072,962.90,-0.11,2040.98,953.32,-0.11,2039.91
134218072,2682.68,-0.01,1248.99,2685.39,-0.01,1250.01
134218072,2683.52,-0.01,1247.32,2685.39,-0.01,1250.01
134218072,2685.39,-0.01,1250.01,2682.68,-0.01,1248.99
134218072,2685.39,-0.01,1250.01,2683.52,-0.01,1247.32
134218072,2685.39,-0.01,1250.01,2681.64,-0.01,1250.55
134218072,2681.64,-0.01,1250.55,2685.39,-0.01,1250.01
328,3822.39,-0.00,2328.96,3824.98,-0.01,2330.24,3827.28,-0.01,2331.60,3828.82,-0.01,2333.69,3831.88,-0.01,2338.80,3834.85,-0.01,2343.28,3836.97,-0.01,2345.79,3838.46,-0.01,2350.72
328,3838.46,-0.01,2350.72,3836.97,-0.01,2345.79,3834.85,-0.01,2343.28,3831.88,-0.01,2338.80,3828.82,-0.01,2333.69,3827.28,-0.01,2331.60,3824.98,-0.01,2330.24,3822.39,-0.00,2328.96
134218072,2214.75,-0.04,2282.66,2214.00,-0.01,2290.70
134218072,2214.75,-0.04,2282.66,2219.86,-0.01,2286.72
134218072,2214.00,-0.01,2290.70,2214.75,-0.04,2282.66
134218072,2214.00,-0.01,2290.70,2219.86,-0.01,2286.72
134218072,2219.86,-0.01,2286.72,2214.75,-0.04,2282.66
134218072,2219.86,-0.01,2286.72,2214.00,-0.01,2290.70
328,3982.27,0.00,1551.60,3984.41,0.00,1533.48,3987.08,0.00,1506.76,3987.34,0.00,1503.79,3988.80,0.00,1485.95,3989.02,0.00,1482.98,3989.22,0.00,1480.00
328,3989.22,0.00,1480.00,3989.02,0.00,1482.98,3988.80,0.00,1485.95,3987.34,0.00,1503.79,3987.08,0.00,1506.76,3984.41,0.00,1533.48,3982.27,0.00,1551.60
134218072,3766.06,-0.04,1249.06,3760.88,-0.04,1241.81
134218072,3766.06,-0.04,1249.06,3759.54,-0.04,1244.12
134218072,3760.88,-0.04,1241.81,3766.06,-0.04,1249.06
134218072,3759.54,-0.04,1244.12,3766.06,-0.04,1249.06
134218072,1000.51,-0.11,2387.17,1006.72,-0.11,2389.79
134218072,1000.51,-0.11,2387.17,1002.36,-0.11,2386.86
134218072,1000.51,-0.11,2387.17,997.65,-0.11,2393.78
134218072,1000.51,-0.11,2387.17,1001.98,-0.11,2396.75
134218072,997.43,-0.11,2391.42,1006.72,-0.11,2389.79
134218072,997.43,-0.11,2391.42,1002.36,-0.11,2386.86
134218072,997.43,-0.11,2391.42,997.65,-0.11,2393.78
134218072,997.43,-0.11,2391.42,1001.98,-0.11,2396.75
134218072,1006.72,-0.11,2389.79,1000.51,-0.11,2387.17
134218072,1006.72,-0.11,2389.79,997.43,-0.11,2391.42
134218072,1006.72,-0.11,2389.79,997.65,-0.11,2393.78
134218072,1006.72,-0.11,2389.79,1001.98,-0.11,2396.75
134218072,1002.36,-0.11,2386.86,1000.51,-0.11,2387.17
134218072,1002.36,-0.11,2386.86,997.43,-0.11,2391.42
134218072,1002.36,-0.11,2386.86,997.65,-0.11,2393.78
134218072,1002.36,-0.11,2386.86,1001.98,-0.11,2396.75
134218072,997.65,-0.11,2393.78,1000.51,-0.11,2387.17
134218072,997.65,-0.11,2393.78,997.43,-0.11,2391.42
134218072,997.65,-0.11,2393.78,1006.72,-0.11,2389.79
134218072,997.65,-0.11,2393.78,1002.36,-0.11,2386.86
134218072,1001.98,-0.11,2396.75,1000.51,-0.11,2387.17
134218072,1001.98,-0.11,2396.75,997.43,-0.11,2391.42
134218072,1001.98,-0.11,2396.75,1006.72,-0.11,2389.79
134218072,1001.98,-0.11,2396.75,1002.36,-0.11,2386.86
4434,3201.10,0.00,2704.50,3194.48,-0.00,2704.42
4434,3201.10,0.00,2704.50,3200.01,0.00,2704.71,3199.08,0.00,2705.32,3198.46,0.00,2706.24,3198.24,0.00,2707.33,3198.24,0.00,2708.89
4434,3194.48,-0.00,2704.42,3201.10,0.00,2704.50
4434,3194.48,-0.00,2704.42,3195.27,-0.00,2704.43,3196.04,-0.00,2704.54,3196.76,-0.00,2704.84,3197.37,-0.00,2705.32,3197.84,-0.00,2705.94,3198.14,0.00,2706.66,3198.24,0.00,2707.43,3198.24,0.00,2708.89
4434,3198.24,0.00,2708.89,3198.24,0.00,2707.33,3198.46,0.00,2706.24,3199.08,0.00,2705.32,3200.01,0.00,2704.71,3201.10,0.00,2704.50
4434,3198.24,0.00,2708.89,3198.24,0.00,2707.43,3198.14,0.00,2706.66,3197.84,-0.00,2705.94,3197.37,-0.00,2705.32,3196.76,-0.00,2704.84,3196.04,-0.00,2704.54,3195.27,-0.00,2704.43,3194.48,-0.00,2704.42
2147487826,3201.10,0.00,2704.50,3200.01,0.00,2704.71,3199.08,0.00,2705.32,3198.46,0.00,2706.24,3198.24,0.00,2707.33,3198.24,0.00,2708.89
2147487826,3194.48,-0.00,2704.42,3195.27,-0.00,2704.43,3196.04,-0.00,2704.54,3196.76,-0.00,2704.84,3197.37,-0.00,2705.32,3197.84,-0.00,2705.94,3198.14,0.00,2706.66,3198.24,0.00,2707.43,3198.24,0.00,2708.89
2147487826,3201.10,0.00,2704.50,3194.48,-0.00,2704.42
134218072,4119.47,-0.05,1402.91,4122.72,-0.07,1405.76
134218072,4122.72,-0.07,1405.76,4119.47,-0.05,1402.91
344,3683.17,0.00,1321.37,3682.09,0.00,1316.69
344,3683.17,0.00,1321.37,3685.03,0.00,1319.12
344,3682.09,0.00,1316.69,3683.17,0.00,1321.37
344,3682.09,0.00,1316.69,3685.03,0.00,1319.12
344,3685.03,0.00,1319.12,3683.17,0.00,1321.37
344,3685.03,0.00,1319.12,3682.09,0.00,1316.69
328,3933.79,0.00,1968.10,3939.68,0.00,1932.50
328,3939.68,0.00,1932.50,3933.79,0.00,1968.10
840,1211.92,0.00,1505.63,1229.64,0.00,1484.96
840,1229.64,0.00,1484.96,1211.92,0.00,1505.63
134218056,604.24,0.00,1278.14,602.34,0.00,1286.61
134218056,602.34,0.00,1286.61,604.24,0.00,1278.14
344,3659.23,0.00,2678.27,3657.70,0.00,2682.81
344,3659.23,0.00,2678.27,3656.22,0.00,2679.76
344,3657.70,0.00,2682.81,3659.23,0.00,2678.27
344,3657.70,0.00,2682.81,3656.22,0.00,2679.76
344,3656.22,0.00,2679.76,3659.23,0.00,2678.27
344,3656.22,0.00,2679.76,3657.70,0.00,2682.81
344,3822.39,-0.00,2328.96,3821.58,-0.01,2326.69
344,3822.39,-0.00,2328.96,3817.77,-0.01,2327.91
344,3821.58,-0.01,2326.69,3822.39,-0.00,2328.96
344,3821.58,-0.01,2326.69,3817.77,-0.01,2327.91
344,3817.77,-0.01,2327.91,3822.39,-0.00,2328.96
344,3817.77,-0.01,2327.91,3821.58,-0.01,2326.69
344,3814.32,-0.01,2323.80,3813.20,-0.00,2319.92
344,3814.32,-0.01,2323.80,3811.75,-0.01,2321.86
344,3813.20,-0.00,2319.92,3814.32,-0.01,2323.80
344,3813.20,-0.00,2319.92,3811.75,-0.01,2321.86
344,3811.75,-0.01,2321.86,3814.32,-0.01,2323.80
344,3811.75,-0.01,2321.86,3813.20,-0.00,2319.92
344,2689.73,0.00,1116.88,2691.93,0.00,1121.14
344,2689.73,0.00,1116.88,2693.04,0.00,1117.95
344,2691.93,0.00,1121.14,2689.73,0.00,1116.88
344,2691.93,0.00,1121.14,2693.04,0.00,1117.95
344,2693.04,0.00,1117.95,2689.73,0.00,1116.88
344,2693.04,0.00,1117.95,2691.93,0.00,1121.14
134218056,3966.90,-0.01,975.36,3976.47,-0.11,976.06,3985.79,-0.10,977.61,3992.14,-0.10,979.69,3993.16,0.01,980.08,3996.81,0.00,981.45,3997.30,0.05,981.64,3999.34,-0.02,982.41,4009.77,-0.08,984.15
134218056,4009.77,-0.08,984.15,3999.34,-0.02,982.41,3997.30,0.05,981.64,3996.81,0.00,981.45,3993.16,0.01,980.08,3992.14,-0.10,979.69,3985.79,-0.10,977.61,3976.47,-0.11,976.06,3966.90,-0.01,975.36
134218072,1267.01,4.87,2467.94,1268.10,4.83,2467.70
134218072,1268.10,4.83,2467.70,1267.01,4.87,2467.94
344,3878.86,-0.11,2218.54,3875.28,-0.11,2222.16
344,3875.28,-0.11,2222.16,3878.86,-0.11,2218.54
134218072,636.79,0.01,1519.67,635.51,0.01,1520.67
134218072,635.51,0.01,1520.67,636.79,0.01,1519.67
134218072,3769.68,-0.00,2714.88,3760.77,0.01,2715.78
134218072,3769.68,-0.00,2714.88,3766.21,0.04,2708.74
134218072,3760.77,0.01,2715.78,3769.68,-0.00,2714.88
134218072,3760.77,0.01,2715.78,3766.21,0.04,2708.74
134218072,3766.21,0.04,2708.74,3769.68,-0.00,2714.88
134218072,3766.21,0.04,2708.74,3760.77,0.01,2715.78
134218072,2923.34,-0.00,1438.51,2922.56,-0.00,1441.27
134218072,2922.56,-0.00,1441.27,2923.34,-0.00,1438.51
344,4008.82,0.00,1439.34,4013.62,0.00,1439.01
344,4008.82,0.00,1439.34,4011.16,0.00,1441.21
344,4013.62,0.00,1439.01,4008.82,0.00,1439.34
344,4013.62,0.00,1439.01,4011.16,0.00,1441.21
344,4011.16,0.00,1441.21,4008.82,0.00,1439.34
344,4011.16,0.00,1441.21,4013.62,0.00,1439.01
134218056,2653.72,1.35,1138.55,2660.49,1.35,1137.64,2663.33,1.35,1135.15,2669.09,1.35,1129.67,2674.89,1.35,1129.18,2679.08,1.35,1130.58,2681.05,1.34,1134.06,2681.27,1.34,1137.26,2680.87,1.34,1143.16
134218056,2680.87,1.34,1143.16,2681.27,1.34,1137.26,2681.05,1.34,1134.06,2679.08,1.35,1130.58,2674.89,1.35,1129.18,2669.09,1.35,1129.67,2663.33,1.35,1135.15,2660.49,1.35,1137.64,2653.72,1.35,1138.55
4418,1986.54,-0.11,2483.07,1986.62,-0.11,2430.44
4418,1986.62,-0.11,2430.44,1986.54,-0.11,2483.07
2147487810,1986.54,-0.11,2483.07,1986.62,-0.11,2430.44
328,3797.94,-0.01,2274.08,3811.59,-0.01,2277.43
328,3811.59,-0.01,2277.43,3797.94,-0.01,2274.08
4418,3058.78,0.00,2729.14,3130.18,-0.00,2729.85
4418,3130.18,-0.00,2729.85,3058.78,0.00,2729.14
2147487810,3058.78,0.00,2729.14,3130.18,-0.00,2729.85
4418,2051.22,-0.12,2387.81,2051.38,-0.12,2424.05
4418,2051.38,-0.12,2424.05,2051.22,-0.12,2387.81
2147487810,2051.22,-0.12,2387.81,2051.38,-0.12,2424.05
8258,1901.80,-0.11,2552.21,1901.83,-0.11,2519.38
322,1906.80,-0.11,2552.22,1906.83,-0.11,2519.39
322,1911.80,-0.11,2552.22,1911.83,-0.11,2519.39
322,1918.33,-0.11,2519.40,1918.30,-0.11,2552.23
8258,1923.33,-0.11,2519.40,1923.30,-0.11,2552.23
2147483714,1912.55,-0.11,2552.22,1912.58,-0.11,2519.39
1352,1947.22,5.01,2012.10,1943.45,5.01,2012.16
1352,1943.45,5.01,2012.16,1947.22,5.01,2012.10
134218072,3124.49,-0.00,2731.43,3122.85,-0.00,2732.39
134218072,3122.85,-0.00,2732.39,3124.49,-0.00,2731.43
134218072,3838.16,13.66,725.39,3841.12,13.66,722.98
134218072,3841.12,13.66,722.98,3838.16,13.66,725.39
134218056,2592.34,0.00,1686.06,2592.37,0.00,1682.43
134218056,2592.37,0.00,1682.43,2592.34,0.00,1686.06
840,2410.50,0.00,1597.91,2437.71,0.00,1597.81
840,2437.71,0.00,1597.81,2410.50,0.00,1597.91
134218072,1263.07,4.82,2468.17,1263.96,4.85,2468.02
134218072,1263.96,4.85,2468.02,1263.07,4.82,2468.17
4434,1214.29,-0.11,1709.64,1220.30,-0.11,1710.98,1221.80,-0.11,1711.21,1223.33,-0.11,1711.24,1224.84,-0.11,1711.06,1226.32,-0.11,1710.68,1227.73,-0.11,1710.11,1229.06,-0.11,1709.35,1230.27,-0.11,1708.43,1231.34,-0.11,1707.35,1232.27,-0.11,1706.29
4434,1214.29,-0.11,1709.64,1215.94,-0.11,1709.89,1217.60,-0.11,1709.92,1219.25,-0.11,1709.73,1220.87,-0.11,1709.32,1222.41,-0.11,1708.69,1223.85,-0.11,1707.87,1225.18,-0.11,1706.86,1226.35,-0.11,1705.68,1228.61,-0.11,1703.09
4434,1214.29,-0.11,1709.64,1215.92,-0.11,1710.13,1217.45,-0.11,1710.85,1218.86,-0.11,1711.79,1220.11,-0.11,1712.93,1221.19,-0.11,1714.24,1222.06,-0.11,1715.70,1222.70,-0.11,1717.26,1223.11,-0.11,1718.91,1223.27,-0.11,1720.60,1223.19,-0.11,1722.29,1222.85,-0.11,1723.95,1222.27,-0.11,1725.54,1221.47,-0.11,1727.04,1220.45,-0.11,1728.39,1219.62,-0.11,1729.35
4434,1236.50,-0.11,1709.98,1235.61,-0.11,1711.00,1234.79,-0.11,1711.78,1233.85,-0.11,1712.41,1232.81,-0.11,1712.85,1231.71,-0.11,1713.11,1230.58,-0.11,1713.17,1229.45,-0.11,1713.02,1214.29,-0.11,1709.64
4434,1211.76,-0.11,1722.42,1216.65,-0.11,1716.81,1217.28,-0.11,1715.87,1217.64,-0.11,1714.80,1217.72,-0.11,1713.67,1217.51,-0.11,1712.55,1217.02,-0.11,1711.53,1216.29,-0.11,1710.67,1215.36,-0.11,1710.02,1214.29,-0.11,1709.64
4434,1215.41,-0.11,1725.63,1218.41,-0.11,1722.19,1219.19,-0.11,1721.12,1219.78,-0.11,1719.93,1220.15,-0.11,1718.66,1220.30,-0.11,1717.35,1220.22,-0.11,1716.03,1219.92,-0.11,1714.74,1219.40,-0.11,1713.52,1218.68,-0.11,1712.41,1217.78,-0.11,1711.45,1216.73,-0.11,1710.64,1215.55,-0.11,1710.04,1214.29,-0.11,1709.64
2147487826,1232.55,-0.11,1706.53,1231.63,-0.11,1707.59,1230.21,-0.11,1708.95,1228.56,-0.11,1710.04,1226.75,-0.11,1710.82,1224.83,-0.11,1711.27,1222.86,-0.11,1711.37,1220.90,-0.11,1711.11,1214.29,-0.11,1709.64
2147487826,1215.69,-0.11,1725.88,1218.55,-0.11,1722.60,1219.36,-0.11,1721.50,1219.96,-0.11,1720.27,1220.35,-0.11,1718.96,1220.50,-0.11,1717.60,1220.42,-0.11,1716.24,1220.11,-0.11,1714.91,1219.57,-0.11,1713.65,1218.83,-0.11,1712.51,1217.90,-0.11,1711.50,1216.81,-0.11,1710.68,1215.60,-0.11,1710.05,1214.29,-0.11,1709.64
134218056,2560.68,-2.62,1024.78,2559.93,-2.62,1028.91,2558.97,-2.62,1032.09,2557.79,-2.62,1034.38,2555.14,-2.62,1037.04,2549.71,-2.61,1040.97,2543.07,-2.53,1044.44,2534.54,-2.44,1048.22,2527.33,-2.25,1051.53,2521.56,-1.94,1054.37,2518.20,-1.60,1056.86,2515.86,-1.24,1058.64
134218056,2515.86,-1.24,1058.64,2518.20,-1.60,1056.86,2521.56,-1.94,1054.37,2527.33,-2.25,1051.53,2534.54,-2.44,1048.22,2543.07,-2.53,1044.44,2549.71,-2.61,1040.97,2555.14,-2.62,1037.04,2557.79,-2.62,1034.38,2558.97,-2.62,1032.09,2559.93,-2.62,1028.91,2560.68,-2.62,1024.78
344,3120.46,0.00,2292.38,3118.91,0.00,2287.28
344,3118.91,0.00,2287.28,3120.46,0.00,2292.38
134218056,498.33,14.84,1370.02,513.21,14.84,1374.32
134218056,513.21,14.84,1374.32,498.33,14.84,1370.02
